local_id country type participant_age participant_gender participant_occupation participant_occ_detail participant_education participant_edu_length participant_school_year participant_nationality hh_size hh_age_1 hh_age_2 hh_age_3 hh_age_4 hh_age_5 hh_age_6 hh_age_7 hh_age_8 hh_age_9 hh_age_10 hh_age_11 hh_age_12 hh_age_13 hh_age_14 hh_age_15 hh_age_16 hh_age_17 hh_age_18 hh_age_19 hh_age_20 class_size work_contacts work_contacts_nr work_age_1 work_age_2 work_age_3 work_age_4 work_age_5 fill_in_age fill_in_gender child_care child_care_nr child_relationship child_nationality problems day1 month1 year1 dayofweek1 work_day1 holiday1 diary_how1 diary_missed_unsp1 day2 month2 year2 dayofweek2 work_day2 holiday2 diary_how2 diary_missed_unsp2 diary_weight
827 BE 3 0 F 4 NA 4 12 NA BE 9 1 2 5 7 10 11 21 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30 F N NA 1 BE N 8 4 2006 6 0 1 1 1 11 4 2006 2 1 1 1 1 1.032
828 BE 3 2 F 1 7 2 9 NA BE 3 32 29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 3 1 BE N 11 4 2006 2 1 1 3 1 13 4 2006 4 1 1 3 2 0.3006
829 BE 3 1 M 4 NA 3 12 NA BE 3 26 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26 F N NA 1 BE N 8 4 2006 6 0 1 2 2 12 4 2006 3 1 1 2 2 0.3006
830 BE 3 8 F 1 7 7 15 NA BE 4 3 32 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32 F N NA 1 BE N 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 2 2 0.4368
832 BE 3 0 F 3 NA 3 12 NA BE 2 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32 F N NA 1 BE N 9 4 2006 0 0 1 1 1 11 4 2006 2 1 1 1 1 0.3798
833 BE 3 6 M 3 NA 3 12 NA BE 3 40 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 40 F N NA 1 BE N 8 4 2006 6 0 1 2 1 12 4 2006 3 1 1 2 1 0.3243
834 BE 3 4 F 1 7 7 15 NA BE 5 1 3 38 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 40 M Y 3 2 BE N 9 4 2006 0 0 1 2 1 11 4 2006 2 1 1 2 3 1.032
837 BE 3 7 F 3 NA 2 9 NA BE 5 13 14 37 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37 F N NA 1 BE N 8 4 2006 6 0 1 1 1 10 4 2006 1 1 1 1 1 1.1573
839 BE 3 2 F 1 7 3 12 NA BE 3 29 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 1 1 BE N 9 4 2006 0 0 1 2 1 10 4 2006 1 1 1 2 1 0.3006
840 BE 3 7 F 4 NA 2 9 NA BE 3 29 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 2 1 BE N 9 4 2006 0 0 1 2 2 11 4 2006 2 1 1 2 3 0.3243
843 BE 3 4 F 3 NA 3 12 NA BE 3 29 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F N NA 1 BE N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 1 0.3006
845 BE 3 3 M 1 7 3 12 NA BE 4 5 27 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27 F Y 2 1 BE N 1 4 2006 6 0 1 2 1 5 4 2006 3 1 1 2 2 0.8495
846 BE 3 7 M 1 7 7 15 NA BE 3 34 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34 M Y 2 2 BE N 11 4 2006 2 1 1 2 1 22 4 2006 6 0 0 2 2 0.3243
847 BE 3 2 M 1 7 7 15 NA BE 3 27 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27 F N NA 1 BE N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 2 0.3006
848 BE 3 4 F 1 8 3 12 NA BE 2 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 35 M Y 3 2 BE Y 9 4 2006 0 0 1 2 3 10 4 2006 1 1 1 2 3 0.3798
851 BE 3 6 M 3 NA 3 12 NA BE 4 4 31 33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 31 F Y 3 1 BE N 2 4 2006 0 0 1 2 2 3 4 2006 1 1 1 2 2 0.4368
852 BE 3 0 F 1 7 7 15 NA BE 3 30 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30 M Y 2 2 BE N 21 4 2006 5 1 0 2 1 22 4 2006 6 0 0 1 1 0.3006
853 BE 3 1 M 1 7 3 12 NA BE 3 27 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 27 F Y 1 1 BE N 2 4 2006 0 0 1 2 1 4 4 2006 2 1 1 2 2 0.3006
854 BE 3 2 F 1 8 3 12 NA BE 3 37 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 49 M Y 2 2 BE N 8 4 2006 6 0 1 2 4 11 4 2006 2 1 1 2 1 0.3006
855 BE 3 6 F 3 NA 3 12 NA BE 4 8 31 34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 31 F Y 2 1 BE N 2 4 2006 0 0 1 2 2 4 4 2006 2 1 1 2 2 0.4368
856 BE 3 3 F 3 NA 3 12 NA BE 5 5 7 34 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34 F N NA 1 BE N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 2 3 1.032
857 BE 3 3 F 1 7 7 15 NA BE 4 1 29 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 2 1 BE N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.8495
858 BE 3 7 F 3 NA 3 12 NA BE 5 2 5 32 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32 F Y 3 1 BE N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 3 1.1573
859 BE 3 8 M 4 NA 3 12 NA BE 4 6 32 35 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32 F Y 2 1 BE N 2 4 2006 0 0 1 2 2 3 4 2006 1 1 1 2 2 0.4368
860 BE 3 7 M 3 NA 3 12 NA BE 4 5 32 33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32 F Y 2 1 BE N 2 4 2006 0 0 1 2 2 5 4 2006 3 1 1 2 2 0.4368
861 BE 3 7 F 1 7 3 12 NA BE 4 2 29 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 2 1 BE N 7 4 2006 5 1 1 2 2 8 4 2006 6 0 1 2 1 0.4368
862 BE 3 1 M 4 NA 3 12 NA BE 3 25 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25 F N NA 1 BE N 7 4 2006 5 1 1 2 1 9 4 2006 0 0 1 2 1 0.3006
863 BE 3 8 F 1 7 3 12 NA BE 3 30 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30 F Y 1 1 BE N 30 3 2006 4 1 0 2 1 2 4 2006 0 0 1 2 1 0.3243
864 BE 3 1 F 3 NA 3 12 NA BE 3 26 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26 F N NA 1 BE N 2 4 2006 0 0 1 2 1 3 4 2006 1 1 1 2 1 0.3006
865 BE 3 1 M 4 NA 2 9 NA BE 3 26 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26 F N NA 1 BE N 1 4 2006 6 0 1 2 2 3 4 2006 1 1 1 2 2 0.3006
866 BE 3 7 F 1 7 3 12 NA BE 3 42 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42 F Y 2 1 BE N 5 4 2006 3 1 1 2 2 9 4 2006 0 0 1 2 2 0.3243
867 BE 3 8 M 3 NA 4 12 NA BE 4 6 34 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34 F Y 3 1 BE N 29 3 2006 3 1 0 2 1 2 4 2006 0 0 1 2 1 0.4368
868 BE 3 2 M 1 7 3 12 NA BE 3 29 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F N NA 1 BE N 1 4 2006 6 0 1 2 1 4 4 2006 2 1 1 2 2 0.3006
869 BE 3 1 F 4 NA 3 12 NA BE 3 25 28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 25 F N NA 1 BE N 2 4 2006 0 0 1 2 1 4 4 2006 4 1 1 2 1 0.3006
870 BE 3 2 M 4 NA 3 12 NA BE 3 23 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23 F N NA 1 BE N 1 4 2006 6 0 1 2 2 5 4 2006 3 1 1 2 2 0.3006
871 BE 3 5 F 1 7 3 12 NA BE 3 26 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 26 F Y 2 1 BE N 1 4 2006 6 0 1 2 2 4 4 2006 2 1 1 2 3 0.3243
873 BE 3 5 M 1 7 3 12 NA BE 4 3 29 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 F Y 2 1 BE N 7 4 2006 5 1 1 2 2 8 4 2006 6 0 1 2 3 0.4368
874 BE 3 5 F 1 7 3 12 NA BE 3 28 29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28 F Y 3 1 BE N 7 4 2006 5 1 1 2 1 9 4 2006 0 0 1 2 1 0.3243
891 BE 3 3 M 1 7 7 15 NA BE 4 1 33 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 36 M Y 3 2 BE N 2 4 2006 0 0 1 2 1 5 4 2006 3 1 1 2 1 0.8495
1001 BE 1 45 F 1 7 3 12 NA BE 2 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 1000 0 0 1 1 1 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 1 1 1.7036
1002 BE 1 56 F 3 NA 7 15 NA BE 2 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 2 4 2006 0 0 1 2 1 0.9522
1003 BE 1 64 M 6 NA 3 12 NA BE 2 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 1 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 2 1 0.7616
1004 BE 1 18 F 5 NA 3 12 NA BE 5 11 15 45 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 2 3 4 4 2006 2 1 1 2 2 0.6122
1005 BE 1 60 M 2 NA 3 12 NA BE 2 56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 29 3 2006 3 1 0 2 2 2 4 2006 0 0 1 1 1 0.7616
1006 BE 1 38 F 1 7 7 15 NA BE 4 3 11 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 3 1 1.2112
1007 BE 1 46 F 1 7 3 12 NA BE 4 15 21 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 28 0 0 0 0 1 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 1 4 2006 6 0 1 2 3 1.0063
1008 BE 1 20 F 5 NA 7 15 NA BE 5 19 21 44 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y NA 0 0 1 1 0 NA NA NA NA NA NA N 5 4 2006 3 1 1 1 1 9 4 2006 0 0 1 3 3 1.1636
1009 BE 1 60 F 6 NA 3 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 29 3 2006 3 1 0 1 1 1 4 2006 6 0 1 2 1 0.882
1011 BE 1 41 M 1 7 3 12 NA BE 2 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 2 1 2.1507
1014 BE 1 44 M 1 7 7 15 NA BE 5 13 15 17 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 2 1 4 2006 6 0 1 1 2 2.3409
1015 BE 1 49 F 1 7 7 15 NA BE 3 21 55 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 15 0 0 0 1 1 NA NA NA NA NA NA N 5 4 2006 3 1 1 2 2 8 4 2006 6 0 1 2 2 0.8875
1016 BE 1 40 F 5 NA 7 15 NA BE 3 5 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 1 4 2006 6 0 1 1 1 0.87
1018 BE 1 63 F 2 NA 3 12 NA BE 2 63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 2 1 0.7616
1020 BE 1 76 F 3 NA 0 0 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 2 4 2006 0 0 1 2 1 3.9884
1021 BE 1 48 F 1 7 7 15 NA BE 5 20 23 23 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 8 0 0 0 1 1 NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 2 1 1.0331
1022 BE 1 43 F 1 7 3 12 NA BE 5 14 18 18 45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 14 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 1 2 2 4 2006 0 0 1 1 2 2.3409
1023 BE 1 48 M 1 7 7 15 NA BE 4 22 23 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 1 1 1.0063
1024 BE 1 19 M 5 NA 3 12 NA BE 3 54 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 31 3 2006 5 1 0 1 2 2 4 2006 0 0 1 1 1 0.5641
1025 BE 1 23 M 5 NA 7 15 NA BE 4 27 55 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 6 4 2006 4 1 1 2 2 9 4 2006 0 0 1 1 1 0.6037
1026 BE 1 19 F 5 NA 3 12 NA BE 5 13 21 48 48 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 4 1 4 2006 6 0 1 2 4 0.6122
1027 BE 1 46 M 1 6 7 15 NA BE 4 17 19 37 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 2 1 1.0063
1028 BE 1 29 M 1 7 3 12 NA BE 3 1 31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 1 2 1.007
1029 BE 1 21 M 1 8 3 12 NA BE 2 51 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 4 1 4 2006 6 0 1 2 2 1.7051
1030 BE 1 48 M 1 5 7 15 NA BE 4 47 18 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 1 2 2 4 2006 0 0 1 2 2 1.0063
1031 BE 1 58 F 3 NA 1 6 NA BE 2 64 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 2 4 2006 0 0 1 2 1 0.9522
1032 BE 1 58 M 1 7 3 12 NA BE 2 57 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 10 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 3 1 1 4 2006 6 0 1 2 1 0.9522
1033 BE 1 39 F 1 7 7 15 NA BE 5 3 5 9 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 2 1 4 2006 6 0 1 2 2 1.3126
1034 BE 1 62 F 3 NA 4 12 NA BE 2 63 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 1 1 0.7616
1037 BE 1 61 M 2 NA 3 12 NA BE 2 62 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 2 4 2006 0 0 1 1 1 3 4 2006 1 1 1 1 1 0.7616
1038 BE 1 40 M 1 5 2 9 NA BE 3 18 36 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 3 1 0.87
1039 BE 1 76 F 2 NA 1 6 NA BE 2 81 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 1 4 2006 6 0 1 2 1 4 4 2006 2 1 1 2 1 2.285
1041 BE 1 52 F 1 7 7 15 NA BE 3 20 52 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 80 0 1 0 0 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 2 1 0.8367
1042 BE 1 60 F 2 NA 2 9 NA BE 3 14 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 2 2 4 2006 0 0 1 2 2 1.366
1043 BE 1 70 F 2 NA 7 15 NA BE 2 76 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 60 0 1 1 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 4 2 4 2006 0 0 1 2 1 2.285
1044 BE 1 38 F 3 NA 7 15 NA BE 5 9 12 13 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA Y 30 3 2006 4 1 0 2 2 1 4 2006 6 0 1 2 2 1.3126
1047 BE 1 53 F 3 NA 7 15 NA BE 4 24 28 58 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 2 4 2006 0 0 1 2 1 0.6693
1048 BE 1 61 F 2 NA 7 15 NA BE 2 58 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 3 3 2 4 2006 0 0 1 1 1 0.7616
1049 BE 1 47 M 1 8 2 9 NA BE 2 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 1 1 1.7036
1050 BE 1 27 M 1 8 3 12 NA BE 2 25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 3 1 1.0649
1051 BE 1 69 M 2 NA 3 12 NA BE 2 66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 2 4 2006 0 0 1 2 1 1.4922
1052 BE 1 39 F 1 7 7 15 NA BE 4 7 10 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 1 2 1 4 2006 6 0 1 1 1 1.2112
1053 BE 1 55 F 6 NA 7 15 NA BE 3 21 25 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 2 1 1.0135
1054 BE 1 54 F 6 NA 7 15 NA BE 3 30 54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 1 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 1 4 2006 6 0 1 1 2 0.8367
1055 BE 1 48 M 1 7 7 15 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 1 2 4 2006 0 0 1 3 1 1.3978
1056 BE 1 45 M 1 7 3 12 NA BE 3 20 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 2 2 4 2006 0 0 1 1 2 0.8875
1057 BE 1 71 M 2 NA 1 6 NA BE 2 70 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 1 1 2 4 2006 0 0 1 1 1 2.285
1058 BE 1 52 F 1 7 7 15 NA BE 5 22 27 29 53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 7 0 1 0 0 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 1 4 2006 6 0 1 2 1 1.0103
1059 BE 1 51 M 6 NA 7 15 NA BE 4 20 23 46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 80 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 1 1 2 4 2006 0 0 1 1 1 0.6693
1060 BE 1 73 M 2 NA 7 15 NA BE 2 67 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 3 1 2.285
1061 BE 1 54 F 6 NA 7 15 NA BE 2 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 0 0 1 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 1 3 1 4 2006 6 0 1 1 2 1.0549
1062 BE 1 53 F 1 7 3 12 NA BE 2 47 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 30 3 2006 4 1 0 3 1 1 4 2006 6 0 1 3 1 1.0549
1063 BE 1 42 F 1 7 4 12 NA BE 3 17 44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 30 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 2 2 4 2006 0 0 1 2 2 0.87
1064 BE 1 44 F 1 7 3 12 NA BE 3 5 42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 100 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 3 2 2 4 2006 0 0 1 3 2 0.87
1069 BE 1 50 M 1 7 3 12 NA BE 2 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 100 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 1 2 3 4 2006 1 1 1 1 1 1.0549
1071 BE 1 42 M 1 8 4 12 NA BE 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 0 0 0 1 1 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 1 3 4 2006 1 1 1 2 1 2.3019
1072 BE 1 31 M 1 5 2 9 NA BE 3 24 54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 20 0 0 0 1 0 NA NA NA NA NA NA N 31 3 2006 5 1 0 2 3 2 4 2006 0 0 1 2 2 0.7721
1073 BE 1 31 F 1 5 3 12 NA EU 2 38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 60 0 0 0 1 0 NA NA NA NA NA NA N 30 3 2006 4 1 0 2 1 2 4 2006 0 0 1 2 1 1.6533
1074 BE 1 46 M 1 6 7 15 NA EU 6 12 15 18 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 50 0 0 1 1 0 NA NA NA NA NA NA Y 30 3 2006 4 1 0 2 2 1 4 2006 6 0 1 2 1 1.0331
1077 BE 1 73 F 2 NA 1 6 NA BE 2 74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA N NA NA NA NA NA NA NA NA NA NA NA NA N 3 4 2006 1 1 1 1 1 9 4 2006 0 0 1 1 2 2.285
1078 BE 1 29 F 1 7 7 15 NA BE 3 1 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA Y 35 0 0 0 1 0 NA NA NA NA NA NA N 2 4 2006 0 0 1 2 3 3 4 2006 1 1 1 2 2 1.007
